,body,cites_papers
333,"A Methodological Review of Exploratory Factor Analysis in Sexuality Research Used Practices, Best Practices, and",[5630044]
334,Men in female-dominated majors more likely to switch majors than others  But women in male-dominated fields are not,[5632710]
335,So why do SJW keep screaming about women leaving STEM because of the evil patriarchy?,[5632710]
336,Might be interesting,[5632710]
337,Men in female-dominated majors switch fields more than peers women in male-dominated majors don't gender,[5632710]
338,"Unlike men, women who embark on gender atypical fields of study tend to stay the course",[5632710]
339,Do They Stay or Do They Go? The Switching Decisions of Individuals Who Enter Gender Atypical,[5632710]
340,Unexpected result? -- Men entering female-dominated majors switch relatively often while females in male-dominated switch at normal rates,[5632710]
341,"Interesting, but N=3702 is very small considering how many undergraduates there are",[5632710]
342,Unexpected result? -- Men entering female-dominated majors switch relatively often while females in male-dominated switch at,[5632710]
343,"Efforts to support women who take men's subjects at university seem to be working, next step is address why men drop out of 'female' subj'",[5632710]
344,Puts a bit of a hole in accepted gender Studies conclusions,[5632710]
345,"didnt seem to be true in the majors, do suppose career is indeed different",[5632710]
346,it appears men are the ones with the leaky pipeline,[5632710]
347,The Switching Decisions of Individuals Who Enter Gender Atypical College Majors,[5632710]
348,Hacker News - The Switching Decisions of Individuals Who Enter Gender Atypical College Majors,[5632710]
349,Do They Stay or Do They Go? The Switching Decisions of Individuals Who Enter Gender Atypical College Majors,[5632710]
350,"Men and women naturally have different career aspirations, which are reflections of their biology",[5632710]
351,Women are no more likely to drop out of male-dominated fields,[5632710]
352,"Not sure of implications, but scientifically curious",[5632710]
353,Are women driven out of male-dominated educational fields? Doesn't look like it,[5632710]
354,"eatingdisorder Integrating Self-Conc Into Relat Bween Drive for Muscula and Disordered Eating and Depression, Amg Men",[5636779]
355,"Integrating Self-Concept In Relationship Between Drive for Muscularity, Disordered Eating, Depression, Among Men",[5636779]
356,Is Sexual Competence at 1st Hetero Intercourse Assoc w Later Sexual Health Status?,[5701431]
357,Is Sexual Competence at 1st Hetero Intercourse Assoc w Later Sexual Health Status?   h,[5701431]
358,"Not being ready, willing and armed w condoms at 1st sex -- more STIs, unwanted pregnancies and coerced sex later on",[5701431]
359,Is Sexual Competence at First Heterosexual Intercourse Associated With Subsequent Sexual Health Status?,[5701431]
360,"MT   Not being ready, willing and armed w condoms at 1st sex linked to STIs, unwanted pregnancy and coerced sex",[5701431]
361,"MT   Not being ready, willing and armed w condoms at 1st sex linked to STIs, unwanted pregnancy and coerced sex h",[5701431]
362,Open Access UCL Research Is Sexual Competence at First Heterosexual Intercourse Associated With Subsequent,[5701431]
363,Is Sexual Competence at 1st Heterosexual Intercourse Assoc w Subsequent SexualHealth Status? a HT,[5701431]
364,Is Sexual Competence at 1st Heterosexual Intercourse Assoc w Subsequent SexualHealth Status? a,[5701431]
365,"Book Review, Physics of Black beyond the middle passage epistemology, Aaron Mallory",[5767944]
366,"TakeItLikeAMan When men's masculinity is threatened, they show higher pain tolerance Compensating?",[5974950]
367,"National US Study Sex'l Satisfaction Assoc w Sex'l Communication, Mood Setting, Frequency and Variety of Sex, Orgasm",[5980250]
368,"National US Study Sex'l Satisfaction Assoc w Sex'l Communication, Mood Setting, Frequency and Variety of Sex, Orgasm h",[5980250]
369,Sexual satisfaction and passion were higher among people who received more oral sex Evidence-Based Sex,[5980250]
370,"What Keeps Passion Alive? Sexual Satisfaction Is Associated With Sexual Communication, Mood Setting, Sexual",[5980250]
371,"Sexual satisfaction associated with communication, mood setting, variety, oral sex, orgasm and frequency in US study",[5980250]
372,"Sexual satisfaction associated with communication, mood setting, variety, oral sex, orgasm and frequency in US study h",[5980250]
373,Sexual satisfaction and passion were higher among people who received more oral sex Eviden,[5980250]
374,What keeps passion alive in LTRs? More frequent sex variety OralSex mood setting orgasms and communication,[5980250]
375,What keeps passion alive?,[5980250]
376,What Keeps Passion Alive?,[5980250]
377,What Keeps Passion Alive? the answer in this National US Study,[5980250]
378,Check out my article- The Deadly Challenges of Raising African American Boys in Gender and Society BlackLivesMatter,[6009801]
379,Check out my article- The Deadly Challenges of Raising African American Boys in Gender and Society ,[6009801]
380,The Deadly Challenges of Raising African American Boys Navigating the Controlling Image of the Thug,[6009801]
381,The deadly challenges of raising African American boys navigating the controlling image of the thug,[6009801]
382,The Deadly Challenges of Raising African American Boys Navigating the Controlling Image of the Thug,[6009801]
383,The causality is particularly strong in this one Back to video games causing violence again,[6009996]
384,The causality is particularly strong in this one Back to video games causing violence again h,[6009996]
385,Studying the influence of sex in preclinical research Gender,[6010329]
386,"The home becomes a site for mothers, fathers and children to encounter occupation Katherine Natanel in new article",[6016658]
387,Border collapse and boundary maintenance militarisation and the micro-geographies of violence in IsraelPalestine,[6016658]
388,"Voyeurism, fetishism, frotteurism and masochism interested both sexes above levels considered unusual 159%",[6050273]
389,Prevalence of 'Paraphilic' interest + behaviour in a 'general public' sample,[6050273]
390,The Prevalence of Paraphilic Interests and Behaviors in the General Population A Provincial Survey   sex,[6050273]
391,Abstract from that paper on prevalence of kinky sex is here,[6050273]
392,One study suggested that 12 of the participants thought about anomalous or paraphilic sex and 13 engaged in it,[6050273]
393,Here's the study,[6050273]
394,Kinky desires Men and women equally interested in fetishism and masochism! kink bdsm 50shades,[6050273]
395,The Prevalence of Paraphilic Interests and Behaviors in the General Population A Provincial Survey,[6050273]
396,"We're kinkier than you think 50% Canadians report uncommon sexual desires, esp voyeurism, fetishism, masochism",[6050273]
397,Academic Journal of sex reseach The Prevalence of Paraphilic Interests and Behaviors  bdsm fetishism,[6050273]
398,Provincial paraphilias for all,[6050273]
399,sexual kinks are frequent enough to be perfectly normal cc,[6050273]
400,Open Access The Prevalence of Paraphilic Interests and Behaviors in the General Population   Paraphilic sexual,[6050273]
401,Journal of Sex Research survey on prevalence of paraphilic interests mentioned in Reuters,[6050273]
402,Journal of Sex Research survey on prevalence of paraphilic interests mentioned in Reuters ht,[6050273]
403,Nearly half expressed interest in at least one paraphiliac category and masochism linked to higher sexual satisfaction,[6050273]
404,this is the original research paper open access! some problems imo but interesting,[6050273]
405,Academic Journal of Sex researchPrevalence of Paraphilic Interests and Behaviors in the General Population bdsm,[6050273]
406,Academic Journal of Sex researchPrevalence of Paraphilic Interests and Behaviors in the General Population,[6050273]
407,Nearly 45% of people have some desire for some kind of fetish,[6050273]
408,Nearly half of all adults 456% admit to having a desire for something 'sexually abnormal',[6050273]
409,"study of voyeurism, fetishism, frotteurism, masochism interests, finds no sex diffs, high prevalence 159%",[6050273]
410,322% of respondents men and women say that they have committed at least one act of frotteurism in their lifetime,[6050273]
411,Academic Journal of Sex Research The Prevalence of Paraphilic Interests and Behaviors in the General Population,[6050273]
412,Academic Journal of Sex Research The Prevalence of Paraphilic Interests and Behaviors in the General Population  ,[6050273]
413,The influence of romantic partners on women in STEM majors womeninscience gender careers,[6120641]
414,The influence of romantic partners on women in STEM careers springerlink,[6120641]
415,The influence of romantic partners on women in STEM majors womeninscience gender careers  ,[6120641]
416,The Influence of Romantic Partners on Women in STEM Majors,[6120641]
417,The Impact of the Digital Sexual Life History Calendar on Young Adult Research Participants,[6124604]
418,Reflecting on your sexual history for a survey leads to higher sexual esteem--but doesn't impact actual behavior!,[6124604]
419,Boys are more likely to engage in housework if their father does so gender menshealth,[6128697]
420,Giulia Maria Dotti Sani if Italian fathers do housework their teens - esp sons - to do more at home timeuse,[6128697]
421,Boys are more likely to engage in housework if their father does so gender menshealth ,[6128697]
422,Research Article Stereotypes of Black American Women Related to Sexuality and Motherhood,[6133287]
