,body,cites_papers
312,"New online  New subtropical-temperate brooding echinoid with no marsupium, Pleistocene Italy ht",[8583688]
313,1st Mediterranean and  last European Temnopleuridae from Italian E  Pleistocene - v,[8583688]
314,FossilFriday Alien landing or tubercle of an Early Pleistocene regular echinoid in close up,[8583688]
315,and to see why we were there check out   -,[4235613]
316,A primitive hadrosaurid from southeastern North America and the origin and early evolution of duck-billed dinosaurs,[4989111]
317,FossilFriday Alien landing or tubercle of an Early Pleistocene regular echinoid in close up ht,[8583688]
318,Neogene Colombian ground sloths show remarkable diversity in size and ecology,[8587150]
319,GeoLinks  Martes  SCG 18  Eli Amson et al  2016  Neogene sloth Vea completo en,[8587150]
320,"Neogene sloth assemblages of the Cocinetas Basin  La Guajira, Colombia   implications for the GABI",[8587150]
321,"Neogene sloth assemblages  Mammalia, Pilosa  of the Cocinetas Basi",[8587150]
322,"Neogene sloth assemblages  Mammalia, Pilosa  of the Cocinetas Basin  La Guajira, Colombia",[8587150]
323,"Full 3-D TLM sims of Earth-ionosphere cavity  Effect of conductivity on Schumann resonances, Toledo-Redondo, JGR,",[8592089]
324,"New reptile from Oklahoma, USA, and  patterns of E  Permian parareptile diversification    - v",[8592117]
325,Oceanography OS  Technical note  Common characteristics of directional spreadingsteepness joint distribution in ,[8606131]
326,OS Technical note  Common characteristics of directional spreadingsteepness joint distribution in freak wave eve,[8606131]
327,"Wow  Assessment of ancient DNA preservation in HolocenePleistocene fossil bone Naracoorte Caves, South Australia",[4989581]
328,Bizarre new Eocene pufferfish for  FossilFriday,[8634873]
329,Look at the enhanced format of this article on Wiley Online Library on your mobile device!,[8634873]
330,We have just published a new paper on early upper palaeolithic animal exploitation in Spain,[8648706]
331,Evidence for rapid precipitation of CaCO3 in S  China at beginning of E  Triassic  ,[8662642]
332,New  Martin et al in press  Controls on the trilobite associations from the Lower Ordovician Fezouata Sh of Morocco,[8670799]
333,"Biostratigraphy and  palaeoenvironment of trilobite associations from Lower Ordovician Fezouata, Morocco  ",[8670799]
334, - Kumar - 2016,[8680293]
335,Orbital-scale changes in redox condition and  biogenic Si/detrital fluxes of M  Jurassic radiolarite in Tethys  ,[8682516]
336,"17Ka of vegetation, fire and  climate change in E  foothills of the Andes  lat  44S   ",[8682517]
337,Croc eggs from the Cretaceous  very interesting discovery!  paleontology  geology,[8696306]
338,"Wow  Assessment of ancient DNA preservation in HolocenePleistocene fossil bone Naracoorte Caves, South Australia ",[4989581]
339,  Palaeoenvironment of Late Cretaceous Brazilian crocodilian evolution of croc nesting strategies,[8696306]
340,Palaeoenvironment of crocodilian nesting site from Brazilian Late Cretaceous and  crocodyliform nesting evolution  ,[8696306]
341,Palaeoenvironment of Late Cretaceous Brazilian crocodilian nesting site  evolution of croc nesting strategies,[8696306]
342,High dead-live mismatch in richness of molluscan assemblages from CO3 tidal flats in the Persian gulf  ,[8696887]
343,"Pollen distribution patterns and  provenance based on palynology of surface sediments from Laizhou Bay, China  ",[8696888]
344,Dietary habits of Platybelodon grangeri from Linxia Basin of China  Evidence from molar and  tusk dental microwear  ,[8696889]
345,New online  Long-term stasis in a diverse fauna of Early Cretaceous springtails,[8709083]
346,Long-term stasis in a diverse fauna of E  Cretaceous springtails    - v,[8709083]
347,Long-term stasis in a diverse fauna of Early Cretaceous springtails  Collembola  Symphypleona,[8709083]
348,An assessment of aDNA preservation in HolocenePleistocene fossil bone excavated from       Naracoorte Caves,[4989581]
349,Oceanography OS  Core operational Sentinel-3 marine data product services as part of the Copernicus Space Compone,[8720204]
350,Oceanography OS  ,[8721716]
351,New paper published yesterday! Be the first to read about a new leptonectid ichthyosaur from the Lower Jurassic,[8724214]
352,"New online  A new leptonectid ichthyosaur from the Lower Jurassic of Nottinghamshire, UK",[8724214]
353,"New ichthyosaur from Lower Jurassic of England - Wahlisaurus massarae  Lomax, 2016  - Free PDF",[8724214]
354,Free access to the paper of   can be had at,[8724214]
355,"New online  A new leptonectid ichthyosaur from the Lower Jurassic of Nottinghamshire, UK ",[8724214]
356,Paper is free access at until end August,[8724214]
357,"Re the new  ichthyosaur identified by  , read the paper here",[8724214]
358,ancientDNA preservation in HolocenePleistocene  fossil bone  from Naracoorte Caves S  Australia,[4989581]
359,New species of ichthyosaur discovered in an old Nottinghamshire quarry,[8724214]
360,New leptonectid ichthyosaur from Lower Jurassic Nottinghamshire  taxonomic usefulness of the ichthyosaurian coracoid htt,[8724214]
361,New leptonectid ichthyosaur from Lower Jurassic Nottinghamshire  taxonomic usefulness of the ichthyosaurian coracoid,[8724214]
362,A new leptonectid ichthyosaur from the Lower Jurassic of Nottingham,[8724214]
363,"A new leptonectid ichthyosaur from the Lower Jurassic  Hettangian  of Nottinghamshire, England, UK",[8724214]
364,"A new leptonectid ichthyosaur from the Lower Jurassic  Hettangian  of Nottinghamshire, England, UK  ",[8724214]
365,"OS Seasonal resonance of diurnal coastal trapped waves in the southern Weddell Sea, Antarctica",[8731231]
366,"Oceanography OS  Seasonal resonance of diurnal coastal trapped waves in the southern Weddell Sea, Antarctica",[8731231]
367,New  Trela in press  Agglutinated benthic foraminifera in Ordovician and Silurian black mudrock facies of Poland,[8750469]
368,Evidence for semi-sessile early juvenile life history in cretaceous ammonites  ,[8752363]
369,New E  Pliocene species ofMesoplodon  Calibration for radiation of this beaked whale genus    - v,[4991481]
370,"Interesting suggestion about semi-sessile  ammonoid juveniles, but such claims need more exceptional evidence",[8752363]
371,Oceanography OS  Coupling of wave and circulation models in coastalocean predicting systems  a case study for th,[8752537]
372,OS Coupling of wave and circulation models in coastalocean predicting systems  a case study for the German Bight,[8752537]
373,IGEOinvestiga Palaeoclimatic oscillations in the Pliensbachian  Early Jurassic  of the Asturian Basin  Spain,[8770379]
374,CP Postglacial fire history and interactions with vegetation and climate in southwestern Yunnan Province of China,[8780397]
375,Postglacial fire history and interactions with vegetation and climate in southwestern Yunnan Province of Chin,[8780397]
376,Postglacial fire history and interactions with vegetation and climate in southwestern Yunnan Province of China,[8780397]
377,New paper  Postglacial fire history and interactions with vegetation and climate in southwestern Yunnan Provi,[8780397]
378,"CPD - Postglacial fire history, interactions w/ veg and  climate in SW Yunnan based on charcoal and pollen",[8780397]
379,"Fossil egg and eggshells from the Upper  Cretaceous Hell Creek Formation,  Montana  paleontology",[8784388]
380,New fossil beaked whale from  Belgium named in honor of   curator Klaas Post,[4991481]
381,"Fossil egg and  eggshells from U  Cretaceous Hell Creek Formation, Montana    - v",[8784388]
382,Well this is eggciting      fossil,[8784388]
383,Experimental taphonomy  observing the effect of sediment type on  fossil preservation,[8794154]
384,"Clays with aluminium cations may be key to forming Lagersttten, places where soft-bodied organisms become fossils",[8794154]
385,The first fossil spookfish! A specimen of Macropinna sp  from the Miocene of Sakhalin,[8795180]
386,"BarreleyeMacropinnasp  from Miocene of Sakhalin Island, Russia    - v",[8795180]
387,"Barreleye Macropinna sp   Argentiniformes, Opisthoproctidae  from the Miocene of Sakhalin Island, Russia",[8795180]
388,"Studying the time histogram of a TEB detected from the opposite hemisphere of its associated TGF, Sarria, JGR,",[8811539]
389,"Alestid  Characiformes  Alestidae  fishes from the late Oligocene Nsungwe Formation, Rukwa Rift Basin, of Tanzania",[8814764]
390,"Alestid fishes from late Oligocene Nsungwe Formation, Rukwa Rift Basin, of Tanzania    - v",[8814764]
391,New fossil beaked whale from  Belgium named in honor of   curator Klaas Post  ,[4991481]
392,"1st assessment of ion composition in past geospace, before satellites   AGUpubs",[8828438]
393,state-of-the-art models are still largely unable to reproduce observed changes in climate at regional scale reliably,[8845662]
394,state-of-the-art models are still largely unable to reproduce observed changes in climate at regional scale reliably ht,[8845662]
395,What have we learnt from paleoclim simulations? - we need to quantify and  reduce numerical and interpretative uncert,[8845662]
396,  landcover6k,[8845662]
397,Tropical trees adapt to climate warming by using water more efficiently,[8845671]
398,  Rising atmospheric CO2 concentrations,[8845671]
399,Caution in cryptotephra correlation  resolving Lateglacial chemical   Great stuff!!,[8857341]
400,A new early Pliocene species of Mesoplodon  calibration mark for radiation of this species-rich beaked whale genus,[4991481]
401,Caution in cryptotephra correlation  resolving Lateglacial chemical   Gr,[8857341]
402,Caution in cryptotephra correlation  resolving Lateglacial chemical contr,[8857341]
403,New JQS spec  iss  for Alayne Street-Perrott! Great papers inc  ours 'When is an ash layer is not an ash layer?!',[8857341]
404,"Roberts et al  A tale of two lakes  a comparison of LG and  Holocene environmental change in Cappadocia, Turkey",[8862955]
405,"A tale of two lakes  a multi-proxy comparison of Lateglacial and Holocene environmental change in Cappadocia, Turkey",[8862955]
406,"A tale of two lakes  a multi-proxy comparison of Lateglacial and Holocene environmental change in Cappadocia, Turkey ",[8862955]
407,Our latest paper on Lake Nar is now out  openaccess  multiproxy  Turkey,[8862955]
408,Our latest paper  arabianlakes,[8864101]
409,Good to see Parker et al  Low latitude Holocene hydroclimate derived from lake sediment flux and geochemistry,[8864101]
410,  NERCpapers,[8864101]
411,Whale Wednesday is back! Check out,[4991481]
412,"Long awaited, but finally published a reassessment of the mid Pleistocene in the Valsequillo Basin, C Mexico",[8868815]
413,"Early-Mid Pleistocene environments in the Valsequillo Basin, Central Mexico  a reassessment  NERCpapers",[8868815]
414,"Early-Mid Pleistocene environments in the Valsequillo Basin, Central Mexico  a reassessment",[8868815]
415,"Early-Mid Pleistocene environments in the Valsequillo Basin, Central Mexico  a reassessment  NERCpa",[8868815]
416,Well done   et al  Interpretation and application of C isotopes in freshwater diatom silica,[8868824]
417,"Comparative anatomy, phylogeny, and  systematics of Miocene giraffidDecennatherium pachecoi    - v",[8880170]
418,My very first one on spanish giraffes!! so exciting,[8880170]
419,"Comparative anatomy, phylogeny, and systematics of Miocene giraffid Decennatherium pachecoi",[8880170]
420,"Comparative anatomy, phylogeny, and systematics of Miocene giraffid Decennatherium pachecoi htt",[8880170]
421,China volcanology/Wet LIP paper free download till Jan 18  -,[4235613]
422,"New ICTJA paper  Seismicity and active tectonics in the Alboran Sea, Western Mediterranean",[4991935]
423,Manus ofMylodon darwiniiand  its phylogenetic implications    - v,[8880171]
424,"The manus of mylodon darwinii Owen  Tardigrada, Mylodontidae  and its phylogenetic implications",[8880171]
425,Last PhD paper published  Ancient land-use on a CHOCOLATE forest island in the Bolivian Amazon,[8895155]
426,Great day for  Amazonian science  new papers from   and,"[8903297,8895155]"
