_id,body,cites_papers
117210907,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117211145,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117211231,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117211913,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117212472,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117217925,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117224095,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117224653,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117243267,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117253759,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117370456,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117372908,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117795554,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117795571,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
117830656,... https://t.co/7DLHMt9bk8,[4979302]
117873523,RT @RealPeerReview: Why are warbots so dangerous? Answer: They could reinforce gender norms https://t.co/FDTdYPoDq8 https://t.co/bBsSCuFzON,"[{""$numberLong"":""4979302""}]"
118105495,Guess womyn will still have menial tasks when the transhumanists win. https://t.co/nPwRIdklGc,[4979302]
90839970,Sexology in Portugal: Narratives by Portuguese Sexologists https://t.co/MHLgo1pz8k,"[{""$numberLong"":""4982430""}]"
90843973,RT @heroedesillon: Sexology in Portugal: Narratives by Portuguese Sexologists https://t.co/MHLgo1pz8k,"[{""$numberLong"":""4982430""}]"
146008617,"""[In Portugal,] sexology is not seen as a full-fledged profession..."" https://t.co/Jy31YBI3R3",[4982430]
90848260,Help-seeking &amp; needs of male victims of IPV https://t.co/sOdG4DVboG #menshealth #domesticviolence https://t.co/MbIrb1Uzho,"[{""$numberLong"":""4982977""}]"
90856728,RT @menshealthleeds: Help-seeking &amp; needs of male victims of IPV https://t.co/sOdG4DVboG #menshealth #domesticviolence https://t.co/MbIrb1U…,"[{""$numberLong"":""4982977""}]"
90857629,RT @menshealthleeds: Help-seeking &amp; needs of male victims of IPV https://t.co/sOdG4DVboG #menshealth #domesticviolence https://t.co/MbIrb1U…,"[{""$numberLong"":""4982977""}]"
90869872,RT @menshealthleeds: Help-seeking &amp; needs of male victims of IPV https://t.co/sOdG4DVboG #menshealth #domesticviolence https://t.co/MbIrb1U…,"[{""$numberLong"":""4982977""}]"
90874893,"Military masculinity, movies, and the &lt;em&gt;DSM&lt;/em&gt;: Narratives of institu... https://t.co/qMz8OUSrKc #Psychiatry https://t.co/X1AjHVCpBw","[{""$numberLong"":""4984167""}]"
90875757,"Military masculinity, movies, and the &lt;em&gt;DSM&lt;/em&gt;: Narratives of institu... https://t.co/qMz8OUSrKc #Psychiatry","[{""$numberLong"":""4984167""}]"
111190538,"RT @Femitheist: Relative Influence of Various Forms of Partner Violence on the Health of Male Victims https://t.co/AZv3TRkde9

#DV https://…","[{""$numberLong"":""4984179""}]"
90875077,Relative influence of various forms of partner violence on the health of ... https://t.co/kXKtIKqT3n #Psychiatry https://t.co/ZRKVadX0Ik,"[{""$numberLong"":""4984179""}]"
97832969,@EliVieira ve se interessa https://t.co/AZPpMH8x5T,"[{""$numberLong"":""4984179""}]"
97913470,"RT @drbrandon: Survey: any given year, 40-50% of all victims of physical #partner #violence are men https://t.co/YTETa5KRjv https://t.co/Bm…","[{""$numberLong"":""4984179""}]"
97919508,"RT @drbrandon: Survey: any given year, 40-50% of all victims of physical #partner #violence are men https://t.co/YTETa5KRjv https://t.co/Bm…","[{""$numberLong"":""4984179""}]"
97952647,RT @drbrandon: Females can be #violent towards their #partners by destroying property or throwing things. https://t.co/YTETa5KRjv https://t…,"[{""$numberLong"":""4984179""}]"
111189777,"Relative Influence of Various Forms of Partner Violence on the Health of Male Victims https://t.co/AZv3TRkde9

#DV https://t.co/sJWA3tojwX","[{""$numberLong"":""4984179""}]"
111193195,"RT @Femitheist: Relative Influence of Various Forms of Partner Violence on the Health of Male Victims https://t.co/AZv3TRkde9

#DV https://…","[{""$numberLong"":""4984179""}]"
111193425,"RT @Femitheist: Relative Influence of Various Forms of Partner Violence on the Health of Male Victims https://t.co/AZv3TRkde9

#DV https://…","[{""$numberLong"":""4984179""}]"
138381377,@DebAttanasio le linko uno studio statunitense che spero potrà essere condotto anche nel nostro paese: https://t.co/6iXzHvpAsj,[4984179]
90903353,The Sexual Desire Inventory: Two or three dimensions? @drRobinM @Kristen_Mark @miri_forbes https://t.co/WYD1MpGRob,"[{""$numberLong"":""4984977""}]"
90903789,RT @cygraham_graham: The Sexual Desire Inventory: Two or three dimensions? @drRobinM @Kristen_Mark @miri_forbes https://t.co/WYD1MpGRob,"[{""$numberLong"":""4984977""}]"
90906404,RT @cygraham_graham: The Sexual Desire Inventory: Two or three dimensions? @drRobinM @Kristen_Mark @miri_forbes https://t.co/WYD1MpGRob,"[{""$numberLong"":""4984977""}]"
91567816,Wetenschap is ook bewijzen wat we al dachten te weten: seksueel verlangen ook gericht op aantrekkelijke niet-partner https://t.co/LoHRopQvjW,"[{""$numberLong"":""4984977""}]"
93289039,RT @tijdschriftseks: Wetenschap is ook bewijzen wat we al dachten te weten: seksueel verlangen ook gericht op aantrekkelijke niet-partner h…,"[{""$numberLong"":""4984977""}]"
93457302,RT @tijdschriftseks: Wetenschap is ook bewijzen wat we al dachten te weten: seksueel verlangen ook gericht op aantrekkelijke niet-partner h…,"[{""$numberLong"":""4984977""}]"
90903526,Interesting commentary by @Vaseylab on  Camperio Ciani's article: A Problematic Test of the Kin Selection Hypothesis https://t.co/57VSkWbI0s,"[{""$numberLong"":""4984986""}]"
90903774,RT @cygraham_graham: Interesting commentary by @Vaseylab on  Camperio Ciani's article: A Problematic Test of the Kin Selection Hypothesis h…,"[{""$numberLong"":""4984986""}]"
90905029,RT @cygraham_graham: Interesting commentary by @Vaseylab on  Camperio Ciani's article: A Problematic Test of the Kin Selection Hypothesis h…,"[{""$numberLong"":""4984986""}]"
91494695,"The role of kin selection in the evolution of male same-sex sexuality is being debated.
https://t.co/hT7BKoJ0hG","[{""$numberLong"":""4984986""}]"
114585995,"A Problematic Test of the Kin Selection Hypothesis Among the Urak-Lawoi of Ko Lipe, Thailand: Commentary on C... https://t.co/e0IjGlMsAT","[{""$numberLong"":""4984986""}]"
90936724,X and Y homolog gene expression in the human CNS during early male development  https://t.co/qOTK03YCbl #biologyofsexdifferences,"[{""$numberLong"":""4986348""}]"
90937040,RT @bogglerapture: X and Y homolog gene expression in the human CNS during early male development  https://t.co/qOTK03YCbl #biologyofsexdif…,"[{""$numberLong"":""4986348""}]"
91075737,Spatial sexual dimorphism of X and Y homolog gene expression in the human central nervous system during early male… https://t.co/5EkEx1uUJx,"[{""$numberLong"":""4986348""}]"
91086907,"Interaction between neonatal maternal deprivation and serum leptin levels on metabolism, pubertal development, and… https://t.co/R01PcDIvYL","[{""$numberLong"":""4992858""}]"
91525957,"#Masculinities on the verge: An editorial.
Liu, W M Psychology of Men &amp; Masculinity, Vol 17(1), Jan 2016, 1-2.  https://t.co/SoR6HUmKTl","[{""$numberLong"":""5008590""}]"
93552769,Read Dr. Liu's editorial from #Psychology of Men and #Masculinity here: https://t.co/pRtz8ZTyp9 https://t.co/NcUG9Q7OGE,"[{""$numberLong"":""5008590""}]"
91683217,Maternal and Paternal Influences on Young Swedish Women’s and Men’s Cosmetic Surgery Acceptance https://t.co/R3AIiqp8Hm #cscdstats,"[{""$numberLong"":""5016608""}]"
91825476,Exposure to #ViolentMedia leads men to feel less attractive and more anxious abt their bodies. #BodyImage https://t.co/yI6rlh2aHK,"[{""$numberLong"":""5021839""}]"
91826010,RT @DrZhana: Exposure to #ViolentMedia leads men to feel less attractive and more anxious abt their bodies. #BodyImage https://t.co/yI6rlh2…,"[{""$numberLong"":""5021839""}]"
91937141,RT @DrZhana: Exposure to #ViolentMedia leads men to feel less attractive and more anxious abt their bodies. #BodyImage https://t.co/yI6rlh2…,"[{""$numberLong"":""5021839""}]"
92442100,暴力的物語に曝された男性大学生は自分の身体的魅力を低く感じ、身体不安が増し、身体を修正する方法を是認するようになる。Media Violence and Male Body Image.　https://t.co/zvMmgkbS1b,"[{""$numberLong"":""5021839""}]"
94257521,Media Violence and Male Body Image. PsycNET - Display Record https://t.co/jcUZFHH8Jk,"[{""$numberLong"":""5021839""}]"
100586165,"""Media Violence and Male Body Image."" https://t.co/HW8pwy4q51","[{""$numberLong"":""5021839""}]"
102187446,"""Media Violence and Male Body Image."" https://t.co/Ug4VFZ8Y9c","[{""$numberLong"":""5021839""}]"
105114867,"""Media Violence and Male Body Image."" https://t.co/HW8pwy4q51","[{""$numberLong"":""5021839""}]"
105115371,"RT @Scott1Griffiths: ""Media Violence and Male Body Image."" https://t.co/HW8pwy4q51","[{""$numberLong"":""5021839""}]"
105121260,"RT @Scott1Griffiths: ""Media Violence and Male Body Image."" https://t.co/HW8pwy4q51","[{""$numberLong"":""5021839""}]"
105137366,"RT @Scott1Griffiths: ""Media Violence and Male Body Image."" https://t.co/HW8pwy4q51","[{""$numberLong"":""5021839""}]"
92222193,@gendertrolling Book review is available ahead of print here: https://t.co/R5k6Uhhuym,"[{""$numberLong"":""5037163""}]"
92408481,RT @jenn_rubin: @gendertrolling Book review is available ahead of print here: https://t.co/R5k6Uhhuym,"[{""$numberLong"":""5037163""}]"
99488099,"Paper ""#Gendertrolling: A (New) Virtual Iteration of Everyday #Misogyny"" by Jennifer D. Rubin https://t.co/bF87SUmb7d","[{""$numberLong"":""5037163""}]"
99496805,"RT @leotanczt: Paper ""#Gendertrolling: A (New) Virtual Iteration of Everyday #Misogyny"" by Jennifer D. Rubin https://t.co/bF87SUmb7d","[{""$numberLong"":""5037163""}]"
92313866,Preclinical studies of sex differences: a clinical perspective. https://t.co/1eILXpkmrY,"[{""$numberLong"":""5041886""}]"
92441837,男性が自分や他の男性の身体画像に配る視線。Male Body Image and Visual Attention Towards Oneself and Other Men.　https://t.co/YjXRBZMvT0,"[{""$numberLong"":""5048646""}]"
102008751,"""Male Body Image and Visual Attention Towards Oneself and Other Men."" https://t.co/4LLMgW43Xf","[{""$numberLong"":""5048646""}]"
116202003,"""Male body image and visual attention towards oneself and other men."" Psychology of Men &amp; Masculinity https://t.co/DObgUr6mQI","[{""$numberLong"":""5048646""}]"
116227492,"RT @Scott1Griffiths: ""Male body image and visual attention towards oneself and other men."" Psychology of Men &amp; Masculinity https://t.co/DOb…","[{""$numberLong"":""5048646""}]"
116235217,"RT @Scott1Griffiths: ""Male body image and visual attention towards oneself and other men."" Psychology of Men &amp; Masculinity https://t.co/DOb…","[{""$numberLong"":""5048646""}]"
116477605,"""Male body image and visual attention towards oneself and other men."" Psychology of Men &amp; Masculinity https://t.co/4LLMgW43Xf","[{""$numberLong"":""5048646""}]"
92442608,"Gay (""androphilic"") men are on average of measurably shorter stature than others.  https://t.co/hp2byZzwtA https://t.co/mewtbrm5Tj","[{""$numberLong"":""5048680""}]"
92477423,"RT @DegenRolf: Gay (""androphilic"") men are on average of measurably shorter stature than others.  https://t.co/hp2byZzwtA https://t.co/mewt…","[{""$numberLong"":""5048680""}]"
92488409,"RT @DegenRolf: Gay (""androphilic"") men are on average of measurably shorter stature than others.  https://t.co/hp2byZzwtA https://t.co/mewt…","[{""$numberLong"":""5048680""}]"
92492052,"RT @DegenRolf: Gay (""androphilic"") men are on average of measurably shorter stature than others.  https://t.co/hp2byZzwtA https://t.co/mewt…","[{""$numberLong"":""5048680""}]"
92650382,"https://t.co/dbqlAvNnw7

tl… — Hm! Well how about that. https://t.co/XmjZt7rK7Q","[{""$numberLong"":""5048680""}]"
92750347,"Sexual Orientation, Objective Height, and Self-Reported Height @MCSeto 
@SexualContinuum https://t.co/TQzmHaf8AA","[{""$numberLong"":""5048680""}]"
92962442,Are gay men shorter than straight men? https://t.co/lW5YDkJgaF https://t.co/ogsHp0KmWg,"[{""$numberLong"":""5048680""}]"
92976923,RT @RobertBurriss: Are gay men shorter than straight men? https://t.co/lW5YDkJgaF https://t.co/ogsHp0KmWg,"[{""$numberLong"":""5048680""}]"
93078018,RT @RobertBurriss: Are gay men shorter than straight men? https://t.co/lW5YDkJgaF https://t.co/ogsHp0KmWg,"[{""$numberLong"":""5048680""}]"
93152787,"RT @cygraham_graham: Sexual Orientation, Objective Height, and Self-Reported Height https://t.co/SCBuRoa62V","[{""$numberLong"":""5048680""}]"
93155636,"RT @JustinLehmiller: RT @cygraham_graham: Sexual Orientation, Objective Height, and Self-Reported Height https://t.co/SCBuRoa62V","[{""$numberLong"":""5048680""}]"
93371546,"""Gay men are shorter, on average, than straight men"" in Canada. But no height differences in lesbians https://t.co/Ns9iPFgGqh","[{""$numberLong"":""5048680""}]"
93371624,"RT @Neuro_Skeptic: ""Gay men are shorter, on average, than straight men"" in Canada. But no height differences in lesbians https://t.co/Ns9iP…","[{""$numberLong"":""5048680""}]"
93371999,"RT @Neuro_Skeptic: ""Gay men are shorter, on average, than straight men"" in Canada. But no height differences in lesbians https://t.co/Ns9iP…","[{""$numberLong"":""5048680""}]"
93372041,"RT @Neuro_Skeptic: ""Gay men are shorter, on average, than straight men"" in Canada. But no height differences in lesbians https://t.co/Ns9iP…","[{""$numberLong"":""5048680""}]"
93372228,"RT @Neuro_Skeptic: ""Gay men are shorter, on average, than straight men"" in Canada. But no height differences in lesbians https://t.co/Ns9iP…","[{""$numberLong"":""5048680""}]"
